OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength,centroid_lat,centroid_lon,nearest_facility_any_id,nearest_facility_any_name,nearest_facility_any_distance_km,nearest_facility_any_distance_miles,count_any_within_1km,count_any_within_5km,count_any_within_10km,count_any_within_15km,count_any_within_25km,count_any_within_1mi,count_any_within_3mi,count_any_within_5mi,count_any_within_10mi,count_any_within_15mi,nearest_facility_otp_id,nearest_facility_otp_name,nearest_facility_otp_distance_km,nearest_facility_otp_distance_miles,count_otp_within_1km,count_otp_within_5km,count_otp_within_10km,count_otp_within_15km,count_otp_within_25km,count_otp_within_1mi,count_otp_within_3mi,count_otp_within_5mi,count_otp_within_10mi,count_otp_within_15mi,nearest_facility_mat_id,nearest_facility_mat_name,nearest_facility_mat_distance_km,nearest_facility_mat_distance_miles,count_mat_within_1km,count_mat_within_5km,count_mat_within_10km,count_mat_within_15km,count_mat_within_25km,count_mat_within_1mi,count_mat_within_3mi,count_mat_within_5mi,count_mat_within_10mi,count_mat_within_15mi,nearest_facility_residential_id,nearest_facility_residential_name,nearest_facility_residential_distance_km,nearest_facility_residential_distance_miles,count_residential_within_1km,count_residential_within_5km,count_residential_within_10km,count_residential_within_15km,count_residential_within_25km,count_residential_within_1mi,count_residential_within_3mi,count_residential_within_5mi,count_residential_within_10mi,count_residential_within_15mi,nearest_facility_outpatient_id,nearest_facility_outpatient_name,nearest_facility_outpatient_distance_km,nearest_facility_outpatient_distance_miles,count_outpatient_within_1km,count_outpatient_within_5km,count_outpatient_within_10km,count_outpatient_within_15km,count_outpatient_within_25km,count_outpatient_within_1mi,count_outpatient_within_3mi,count_outpatient_within_5mi,count_outpatient_within_10mi,count_outpatient_within_15mi,nearest_facility_iop_id,nearest_facility_iop_name,nearest_facility_iop_distance_km,nearest_facility_iop_distance_miles,count_iop_within_1km,count_iop_within_5km,count_iop_within_10km,count_iop_within_15km,count_iop_within_25km,count_iop_within_1mi,count_iop_within_3mi,count_iop_within_5mi,count_iop_within_10mi,count_iop_within_15mi,nearest_facility_withdrawal_mgmt_id,nearest_facility_withdrawal_mgmt_name,nearest_facility_withdrawal_mgmt_distance_km,nearest_facility_withdrawal_mgmt_distance_miles,count_withdrawal_mgmt_within_1km,count_withdrawal_mgmt_within_5km,count_withdrawal_mgmt_within_10km,count_withdrawal_mgmt_within_15km,count_withdrawal_mgmt_within_25km,count_withdrawal_mgmt_within_1mi,count_withdrawal_mgmt_within_3mi,count_withdrawal_mgmt_within_5mi,count_withdrawal_mgmt_within_10mi,count_withdrawal_mgmt_within_15mi,nearest_facility_co_occurring_id,nearest_facility_co_occurring_name,nearest_facility_co_occurring_distance_km,nearest_facility_co_occurring_distance_miles,count_co_occurring_within_1km,count_co_occurring_within_5km,count_co_occurring_within_10km,count_co_occurring_within_15km,count_co_occurring_within_25km,count_co_occurring_within_1mi,count_co_occurring_within_3mi,count_co_occurring_within_5mi,count_co_occurring_within_10mi,count_co_occurring_within_15mi,nearest_facility_men_id,nearest_facility_men_name,nearest_facility_men_distance_km,nearest_facility_men_distance_miles,count_men_within_1km,count_men_within_5km,count_men_within_10km,count_men_within_15km,count_men_within_25km,count_men_within_1mi,count_men_within_3mi,count_men_within_5mi,count_men_within_10mi,count_men_within_15mi,nearest_facility_women_id,nearest_facility_women_name,nearest_facility_women_distance_km,nearest_facility_women_distance_miles,count_women_within_1km,count_women_within_5km,count_women_within_10km,count_women_within_15km,count_women_within_25km,count_women_within_1mi,count_women_within_3mi,count_women_within_5mi,count_women_within_10mi,count_women_within_15mi,nearest_facility_youth_id,nearest_facility_youth_name,nearest_facility_youth_distance_km,nearest_facility_youth_distance_miles,count_youth_within_1km,count_youth_within_5km,count_youth_within_10km,count_youth_within_15km,count_youth_within_25km,count_youth_within_1mi,count_youth_within_3mi,count_youth_within_5mi,count_youth_within_10mi,count_youth_within_15mi
5081,111303,1113.03,16832231.593705263,18129.870064097784,34.261212699905,-118.51285814654547,261,"DRIVER SAFETY AWARENESS PROGRAM, INC.",3.698,2.298,0,4,40,64,82,0,2,24,64,74,276,WESTERN PACIFIC MED-CORP,7.041,4.375,0,0,10,16,16,0,0,6,16,16,310,"TARZANA TREATMENT CENTERS, INC.",4.911,3.051,0,1,9,14,14,0,0,5,14,14,257,SAN FERNANDO RECOVERY CENTER,8.368,5.2,0,0,6,8,14,0,0,0,8,10,276,WESTERN PACIFIC MED-CORP,7.041,4.375,0,0,14,26,32,0,0,8,26,28,310,"TARZANA TREATMENT CENTERS, INC.",4.911,3.051,0,2,18,26,34,0,0,12,26,32,310,"TARZANA TREATMENT CENTERS, INC.",4.911,3.051,0,2,12,16,18,0,0,6,16,18,310,"TARZANA TREATMENT CENTERS, INC.",4.911,3.051,0,1,9,15,19,0,0,5,15,17,257,SAN FERNANDO RECOVERY CENTER,8.368,5.2,0,0,6,6,12,0,0,0,6,8,310,"TARZANA TREATMENT CENTERS, INC.",4.911,3.051,0,1,8,12,19,0,0,5,12,15,228,PENNY LANE CENTERS,5.412,3.363,0,0,4,5,8,0,0,2,5,7
5082,111304,1113.04,4708175.119199815,8773.516305795967,34.26085156457116,-118.5262388348299,261,"DRIVER SAFETY AWARENESS PROGRAM, INC.",3.084,1.916,0,4,38,60,78,0,4,20,64,74,332,"ALT RECOVERY GROUP 2, LLC",5.838,3.627,0,0,8,16,16,0,0,4,16,16,310,"TARZANA TREATMENT CENTERS, INC.",4.477,2.782,0,1,8,14,14,0,1,4,14,14,323,"TARZANA TREATMENT CENTERS, INC.",7.799,4.846,0,0,6,8,10,0,0,2,8,10,332,"ALT RECOVERY GROUP 2, LLC",5.838,3.627,0,0,12,26,28,0,0,6,26,28,310,"TARZANA TREATMENT CENTERS, INC.",4.477,2.782,0,2,18,22,34,0,2,10,26,32,310,"TARZANA TREATMENT CENTERS, INC.",4.477,2.782,0,2,12,16,18,0,2,6,16,18,310,"TARZANA TREATMENT CENTERS, INC.",4.477,2.782,0,1,8,14,18,0,1,4,15,17,323,"TARZANA TREATMENT CENTERS, INC.",7.799,4.846,0,0,6,6,8,0,0,2,6,8,310,"TARZANA TREATMENT CENTERS, INC.",4.477,2.782,0,1,8,12,15,0,1,5,12,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",6.228,3.87,0,0,4,4,8,0,0,2,5,7
5083,111401,1114.01,9049528.946333049,12356.94057931747,34.253934130186714,-118.49670356086703,228,PENNY LANE CENTERS,3.747,2.328,0,6,48,64,82,0,6,24,66,82,222,WESTERN PACIFIC MED-CORP,6.384,3.967,0,0,14,16,16,0,0,4,16,16,310,"TARZANA TREATMENT CENTERS, INC.",5.111,3.176,0,0,12,14,14,0,0,4,14,14,257,SAN FERNANDO RECOVERY CENTER,7.386,4.589,0,0,8,10,14,0,0,2,10,14,254,"SAN FERNANDO VALLEY COMMUNITY MENTAL HEALTH CENTER, INC.",6.235,3.874,0,0,22,26,32,0,0,8,28,32,228,PENNY LANE CENTERS,3.747,2.328,0,4,18,26,34,0,4,10,26,34,310,"TARZANA TREATMENT CENTERS, INC.",5.111,3.176,0,0,14,18,18,0,0,4,18,18,228,PENNY LANE CENTERS,3.747,2.328,0,1,12,14,19,0,1,4,15,19,257,SAN FERNANDO RECOVERY CENTER,7.386,4.589,0,0,6,8,12,0,0,2,8,12,217,EL PROYECTO DEL BARRIO,4.711,2.927,0,1,10,14,19,0,1,3,14,19,228,PENNY LANE CENTERS,3.747,2.328,0,1,4,5,8,0,1,1,5,8
5084,111402,1114.02,10453334.449788043,13233.102888358215,34.26117748907308,-118.49575330695959,228,PENNY LANE CENTERS,4.258,2.646,0,4,46,64,82,0,4,24,66,80,222,WESTERN PACIFIC MED-CORP,6.935,4.309,0,0,14,16,16,0,0,4,16,16,310,"TARZANA TREATMENT CENTERS, INC.",5.765,3.582,0,0,11,14,14,0,0,4,14,14,257,SAN FERNANDO RECOVERY CENTER,6.926,4.303,0,0,8,8,14,0,0,2,10,14,257,SAN FERNANDO RECOVERY CENTER,6.926,4.303,0,0,22,26,32,0,0,8,28,32,228,PENNY LANE CENTERS,4.258,2.646,0,2,16,26,34,0,2,10,26,34,310,"TARZANA TREATMENT CENTERS, INC.",5.765,3.582,0,0,12,16,18,0,0,4,18,18,228,PENNY LANE CENTERS,4.258,2.646,0,1,11,15,19,0,1,4,15,19,257,SAN FERNANDO RECOVERY CENTER,6.926,4.303,0,0,6,6,12,0,0,2,8,12,217,EL PROYECTO DEL BARRIO,5.027,3.124,0,0,10,12,19,0,0,3,14,19,228,PENNY LANE CENTERS,4.258,2.646,0,1,4,5,8,0,1,1,5,8
5085,113101,1131.01,24410142.120957192,21415.065661863104,34.2645927048123,-118.58690402510773,332,"ALT RECOVERY GROUP 2, LLC",0.863,0.536,2,4,20,44,72,2,4,12,54,70,332,"ALT RECOVERY GROUP 2, LLC",0.863,0.536,2,2,4,10,16,2,2,2,12,16,332,"ALT RECOVERY GROUP 2, LLC",0.863,0.536,1,1,5,10,14,1,1,2,12,14,323,"TARZANA TREATMENT CENTERS, INC.",7.184,4.464,0,0,2,6,10,0,0,2,8,10,332,"ALT RECOVERY GROUP 2, LLC",0.863,0.536,2,2,6,16,28,2,2,4,22,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.462,1.53,0,2,8,20,30,0,2,4,20,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.462,1.53,0,2,8,14,18,0,2,4,16,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.462,1.53,0,1,4,11,17,0,1,2,13,17,323,"TARZANA TREATMENT CENTERS, INC.",7.184,4.464,0,0,2,6,8,0,0,2,6,8,332,"ALT RECOVERY GROUP 2, LLC",0.863,0.536,1,2,5,9,15,1,2,3,11,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.462,1.53,0,1,1,4,7,0,1,1,4,7
5086,113102,1131.02,39509556.776469395,24896.242981352127,34.26530175575833,-118.5685955696138,332,"ALT RECOVERY GROUP 2, LLC",2.132,1.325,0,6,26,54,72,0,6,18,58,72,332,"ALT RECOVERY GROUP 2, LLC",2.132,1.325,0,2,6,12,16,0,2,4,14,16,332,"ALT RECOVERY GROUP 2, LLC",2.132,1.325,0,1,8,12,14,0,1,4,13,14,323,"TARZANA TREATMENT CENTERS, INC.",7.118,4.423,0,0,4,8,10,0,0,2,8,10,332,"ALT RECOVERY GROUP 2, LLC",2.132,1.325,0,2,6,22,28,0,2,6,24,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",3.215,1.998,0,2,14,20,30,0,2,6,22,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",3.215,1.998,0,2,14,16,18,0,2,6,16,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",3.215,1.998,0,1,7,13,17,0,1,3,14,17,323,"TARZANA TREATMENT CENTERS, INC.",7.118,4.423,0,0,4,6,8,0,0,2,6,8,332,"ALT RECOVERY GROUP 2, LLC",2.132,1.325,0,2,8,11,15,0,2,4,11,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",3.215,1.998,0,1,3,4,7,0,1,1,4,7
5087,113211,1132.11,78395455.10379793,37917.3610190564,34.2660820959524,-118.61527302153564,332,"ALT RECOVERY GROUP 2, LLC",2.559,1.59,0,4,16,34,70,0,4,8,36,68,332,"ALT RECOVERY GROUP 2, LLC",2.559,1.59,0,2,2,6,16,0,2,2,6,16,332,"ALT RECOVERY GROUP 2, LLC",2.559,1.59,0,1,3,8,14,0,1,1,8,14,323,"TARZANA TREATMENT CENTERS, INC.",8.267,5.137,0,0,2,4,10,0,0,0,4,8,332,"ALT RECOVERY GROUP 2, LLC",2.559,1.59,0,2,4,10,28,0,2,2,10,26,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",3.473,2.158,0,2,6,16,30,0,2,2,18,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",3.473,2.158,0,2,6,14,18,0,2,2,14,16,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",3.473,2.158,0,1,3,10,17,0,1,1,10,17,323,"TARZANA TREATMENT CENTERS, INC.",8.267,5.137,0,0,2,4,8,0,0,0,4,6,332,"ALT RECOVERY GROUP 2, LLC",2.559,1.59,0,2,4,8,15,0,2,2,9,13,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",3.473,2.158,0,1,1,4,7,0,1,1,4,7
5088,113212,1132.12,10747373.640844852,14207.139901965425,34.260687911688954,-118.60243865019697,332,"ALT RECOVERY GROUP 2, LLC",1.243,0.773,0,4,20,38,70,2,4,12,42,70,332,"ALT RECOVERY GROUP 2, LLC",1.243,0.773,0,2,4,6,16,2,2,2,10,16,332,"ALT RECOVERY GROUP 2, LLC",1.243,0.773,0,1,5,8,14,1,1,2,10,14,323,"TARZANA TREATMENT CENTERS, INC.",7.203,4.475,0,0,2,4,10,0,0,2,4,10,332,"ALT RECOVERY GROUP 2, LLC",1.243,0.773,0,2,6,10,28,2,2,4,14,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.296,1.427,0,2,8,20,30,0,2,4,20,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.296,1.427,0,2,8,14,18,0,2,4,14,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.296,1.427,0,1,4,10,17,0,1,2,11,17,323,"TARZANA TREATMENT CENTERS, INC.",7.203,4.475,0,0,2,4,8,0,0,2,4,8,332,"ALT RECOVERY GROUP 2, LLC",1.243,0.773,0,2,5,9,15,1,2,3,9,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.296,1.427,0,1,1,4,7,0,1,1,4,7
5089,113213,1132.13,14001134.386183364,16855.513728837814,34.253396335844215,-118.60720510832648,332,"ALT RECOVERY GROUP 2, LLC",1.671,1.038,0,4,20,34,70,0,4,12,42,70,332,"ALT RECOVERY GROUP 2, LLC",1.671,1.038,0,2,4,6,16,0,2,2,10,16,332,"ALT RECOVERY GROUP 2, LLC",1.671,1.038,0,1,5,8,14,0,1,2,10,14,323,"TARZANA TREATMENT CENTERS, INC.",6.674,4.147,0,0,2,4,10,0,0,2,4,10,332,"ALT RECOVERY GROUP 2, LLC",1.671,1.038,0,2,6,10,28,0,2,4,14,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.96,1.218,0,2,8,18,30,0,2,4,20,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.96,1.218,0,2,8,14,18,0,2,4,14,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.96,1.218,0,1,4,10,17,0,1,2,11,17,323,"TARZANA TREATMENT CENTERS, INC.",6.674,4.147,0,0,2,4,8,0,0,2,4,8,332,"ALT RECOVERY GROUP 2, LLC",1.671,1.038,0,2,5,9,15,0,2,3,9,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.96,1.218,0,1,1,4,7,0,1,1,4,7
5090,113231,1132.31,44571715.7535245,42865.93668670954,34.2266622776566,-118.65067090103312,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.826,3.62,0,0,10,26,66,0,0,10,26,60,332,"ALT RECOVERY GROUP 2, LLC",6.558,4.075,0,0,2,6,16,0,0,2,6,16,332,"ALT RECOVERY GROUP 2, LLC",6.558,4.075,0,0,2,8,14,0,0,2,8,14,323,"TARZANA TREATMENT CENTERS, INC.",7.84,4.872,0,0,2,4,8,0,0,2,4,8,332,"ALT RECOVERY GROUP 2, LLC",6.558,4.075,0,0,4,6,26,0,0,4,6,26,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.826,3.62,0,0,4,14,28,0,0,4,14,22,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.826,3.62,0,0,4,14,16,0,0,4,14,16,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.826,3.62,0,0,2,7,16,0,0,2,7,14,323,"TARZANA TREATMENT CENTERS, INC.",7.84,4.872,0,0,2,4,6,0,0,2,4,6,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.826,3.62,0,0,3,8,13,0,0,3,8,12,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.826,3.62,0,0,1,3,6,0,0,1,3,4
5091,113232,1132.32,22234493.918592863,23602.890602800802,34.22583086001648,-118.61255748045153,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.77,1.721,0,8,26,34,70,0,8,20,46,70,332,"ALT RECOVERY GROUP 2, LLC",4.073,2.531,0,2,6,8,16,0,2,4,12,16,332,"ALT RECOVERY GROUP 2, LLC",4.073,2.531,0,1,8,9,14,0,1,5,12,14,323,"TARZANA TREATMENT CENTERS, INC.",4.686,2.912,0,2,4,4,10,0,2,2,6,10,332,"ALT RECOVERY GROUP 2, LLC",4.073,2.531,0,4,6,10,28,0,4,6,18,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.77,1.721,0,2,14,18,30,0,2,8,20,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.77,1.721,0,2,14,14,18,0,2,8,16,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.77,1.721,0,1,7,10,17,0,1,4,12,17,323,"TARZANA TREATMENT CENTERS, INC.",4.686,2.912,0,2,4,4,8,0,2,2,4,8,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.77,1.721,0,2,8,9,15,0,2,5,11,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.77,1.721,0,1,3,4,7,0,1,1,4,7
5092,113234,1132.34,11009759.111702166,16791.607731331995,34.2261774646678,-118.59388400784609,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.859,1.155,0,8,26,46,78,0,8,26,48,72,332,"ALT RECOVERY GROUP 2, LLC",3.468,2.155,0,2,6,12,16,0,2,6,12,16,332,"ALT RECOVERY GROUP 2, LLC",3.468,2.155,0,1,8,12,15,0,1,8,12,14,323,"TARZANA TREATMENT CENTERS, INC.",3.468,2.155,0,2,4,6,12,0,2,4,6,10,332,"ALT RECOVERY GROUP 2, LLC",3.468,2.155,0,4,6,18,30,0,4,6,18,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.859,1.155,0,2,14,20,32,0,2,14,22,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.859,1.155,0,2,14,16,18,0,2,14,16,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.859,1.155,0,1,7,12,17,0,1,7,12,17,323,"TARZANA TREATMENT CENTERS, INC.",3.468,2.155,0,2,4,4,10,0,2,4,4,8,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.859,1.155,0,2,8,11,15,0,2,8,11,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.859,1.155,0,1,3,4,7,0,1,3,4,7
5093,113235,1132.35,15356123.05578802,28934.931760768915,34.23824471172769,-118.65166429374108,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.661,3.517,0,0,10,26,66,0,0,6,26,62,332,"ALT RECOVERY GROUP 2, LLC",6.08,3.778,0,0,2,6,16,0,0,2,6,14,332,"ALT RECOVERY GROUP 2, LLC",6.08,3.778,0,0,2,8,14,0,0,1,8,13,323,"TARZANA TREATMENT CENTERS, INC.",8.469,5.262,0,0,2,4,8,0,0,0,4,8,332,"ALT RECOVERY GROUP 2, LLC",6.08,3.778,0,0,4,6,26,0,0,2,6,24,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.661,3.517,0,0,4,14,28,0,0,2,14,26,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.661,3.517,0,0,4,14,16,0,0,2,14,16,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.661,3.517,0,0,2,7,16,0,0,1,7,16,323,"TARZANA TREATMENT CENTERS, INC.",8.469,5.262,0,0,2,4,6,0,0,0,4,6,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.661,3.517,0,0,3,8,13,0,0,2,8,12,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",5.661,3.517,0,0,1,3,6,0,0,1,3,6
5094,113237,1132.37,51094986.59006501,36475.001367819365,34.24418145640123,-118.6127204178163,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.067,1.284,0,4,26,32,70,0,4,14,40,70,332,"ALT RECOVERY GROUP 2, LLC",2.569,1.596,0,2,6,6,16,0,2,2,10,16,332,"ALT RECOVERY GROUP 2, LLC",2.569,1.596,0,1,8,8,14,0,1,3,10,14,323,"TARZANA TREATMENT CENTERS, INC.",6.112,3.798,0,0,4,4,10,0,0,2,4,10,332,"ALT RECOVERY GROUP 2, LLC",2.569,1.596,0,2,6,8,28,0,2,4,14,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.067,1.284,0,2,14,18,30,0,2,6,20,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.067,1.284,0,2,14,14,18,0,2,6,14,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.067,1.284,0,1,7,9,17,0,1,3,11,17,323,"TARZANA TREATMENT CENTERS, INC.",6.112,3.798,0,0,4,4,8,0,0,2,4,8,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.067,1.284,0,2,8,9,15,0,2,4,9,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.067,1.284,0,1,3,4,7,0,1,1,4,7
5095,113238,1132.38,7638426.461108192,10875.52834912893,34.22389020586834,-118.60167644843183,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.331,1.449,0,10,26,46,76,0,8,26,48,70,332,"ALT RECOVERY GROUP 2, LLC",3.862,2.4,0,2,6,12,16,0,2,6,12,16,332,"ALT RECOVERY GROUP 2, LLC",3.862,2.4,0,2,8,12,15,0,1,8,12,14,323,"TARZANA TREATMENT CENTERS, INC.",3.768,2.342,0,2,4,6,12,0,2,4,6,10,323,"TARZANA TREATMENT CENTERS, INC.",3.768,2.342,0,4,6,18,30,0,4,6,18,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.331,1.449,0,4,14,20,30,0,2,14,22,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.331,1.449,0,4,14,16,18,0,2,14,16,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.331,1.449,0,2,7,12,17,0,1,7,12,17,323,"TARZANA TREATMENT CENTERS, INC.",3.768,2.342,0,2,4,4,10,0,2,4,4,8,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.331,1.449,0,3,8,11,15,0,2,8,11,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.331,1.449,0,1,3,4,7,0,1,3,4,7
5096,113239,1132.39,4673877.340190538,9752.947394088364,34.231995225209694,-118.60050687156492,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.509,0.938,0,8,26,44,72,2,8,22,48,70,332,"ALT RECOVERY GROUP 2, LLC",2.972,1.847,0,2,6,10,16,0,2,4,12,16,332,"ALT RECOVERY GROUP 2, LLC",2.972,1.847,0,1,8,11,14,0,1,6,12,14,323,"TARZANA TREATMENT CENTERS, INC.",4.352,2.704,0,2,4,6,10,0,2,2,6,10,332,"ALT RECOVERY GROUP 2, LLC",2.972,1.847,0,4,6,16,28,0,4,6,18,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.509,0.938,0,2,14,20,30,2,2,10,22,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.509,0.938,0,2,14,16,18,2,2,10,16,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.509,0.938,0,1,7,12,17,1,1,5,12,17,323,"TARZANA TREATMENT CENTERS, INC.",4.352,2.704,0,2,4,4,8,0,2,2,4,8,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.509,0.938,0,2,8,11,15,1,2,6,11,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.509,0.938,0,1,3,4,7,1,1,2,4,7
5097,113301,1133.01,24263386.436084025,22624.962374821862,34.24405056100537,-118.55831608259255,261,"DRIVER SAFETY AWARENESS PROGRAM, INC.",2.231,1.386,0,10,32,56,76,0,8,26,58,74,332,"ALT RECOVERY GROUP 2, LLC",3.224,2.003,0,2,6,14,16,0,2,6,14,16,332,"ALT RECOVERY GROUP 2, LLC",3.224,2.003,0,2,8,13,14,0,2,8,13,14,323,"TARZANA TREATMENT CENTERS, INC.",4.895,3.041,0,2,4,8,10,0,0,4,8,10,332,"ALT RECOVERY GROUP 2, LLC",3.224,2.003,0,4,8,24,28,0,2,6,24,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.946,1.83,0,4,18,22,32,0,4,14,22,32,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.946,1.83,0,4,14,16,18,0,4,14,16,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.946,1.83,0,2,9,14,17,0,2,7,14,17,323,"TARZANA TREATMENT CENTERS, INC.",4.895,3.041,0,2,4,6,8,0,0,4,6,8,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.946,1.83,0,3,9,11,15,0,3,8,11,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.946,1.83,0,1,4,4,7,0,1,3,4,7
5098,113303,1133.03,44083459.163402155,31068.5549459757,34.243830178282245,-118.5787612833462,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.07,0.665,0,12,26,48,72,2,10,26,56,72,332,"ALT RECOVERY GROUP 2, LLC",1.786,1.11,0,2,6,12,16,0,2,6,12,16,332,"ALT RECOVERY GROUP 2, LLC",1.786,1.11,0,2,8,12,14,0,2,8,12,14,323,"TARZANA TREATMENT CENTERS, INC.",4.779,2.97,0,2,4,8,10,0,2,4,8,10,332,"ALT RECOVERY GROUP 2, LLC",1.786,1.11,0,4,6,20,28,0,4,6,22,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.07,0.665,0,4,14,20,30,2,4,14,22,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.07,0.665,0,4,14,16,18,2,4,14,16,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.07,0.665,0,2,7,12,17,1,2,7,13,17,323,"TARZANA TREATMENT CENTERS, INC.",4.779,2.97,0,2,4,6,8,0,2,4,6,8,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.07,0.665,0,3,8,11,15,1,3,8,11,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",1.07,0.665,0,1,3,4,7,1,1,3,4,7
5099,113322,1133.22,19231486.848601844,20151.453828676775,34.25368306945196,-118.57214873425436,332,"ALT RECOVERY GROUP 2, LLC",1.65,1.025,0,8,26,54,72,0,6,18,56,72,332,"ALT RECOVERY GROUP 2, LLC",1.65,1.025,0,2,6,12,16,0,2,4,12,16,332,"ALT RECOVERY GROUP 2, LLC",1.65,1.025,0,2,8,12,14,0,1,4,12,14,323,"TARZANA TREATMENT CENTERS, INC.",5.823,3.618,0,0,4,8,10,0,0,2,8,10,332,"ALT RECOVERY GROUP 2, LLC",1.65,1.025,0,2,6,22,28,0,2,6,22,28,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.073,1.288,0,4,14,20,30,0,2,6,22,30,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.073,1.288,0,4,14,16,18,0,2,6,16,18,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.073,1.288,0,2,7,13,17,0,1,3,13,17,323,"TARZANA TREATMENT CENTERS, INC.",5.823,3.618,0,0,4,6,8,0,0,2,6,8,332,"ALT RECOVERY GROUP 2, LLC",1.65,1.025,0,3,8,11,15,0,2,4,11,15,331,"RANCHO SAN ANTONIO BOYS HOME, INC.",2.073,1.288,0,1,3,4,7,0,1,1,4,7
